id,lemma,question_text,correct_answer,difficulty_band,lexical_band,pos,topic_tag,active,freq_rank,level,bin_name,cefr_estimate,concept_group,donor_eligible
267,"aniversário","aniversário","день рождения",,,noun,build:pilot_ptpt_001_pilot_safe,0,1003,,2K,A2,time_basic,0
268,conversa,"Что значит это слово?

conversa","разговор",,,noun,build:pilot_ptpt_001_pilot_safe,1,1006,,2K,A2,conversa,0
270,esposa,esposa,"жена",,,noun,build:pilot_ptpt_001_pilot_safe,0,1010,,2K,A2,esposa,0
272,ilha,"Что значит это слово?

ilha","остров",,,noun,build:pilot_ptpt_001_pilot_safe,1,1012,,2K,A2,ilha,0
273,menina,"Что значит это слово?

menina","девочка",,,noun,build:pilot_ptpt_001_pilot_safe,1,1015,,2K,A2,menina,0
274,querer,"Что значит это слово?

querer","хотеть",,,verb,build:pilot_ptpt_001_pilot_safe,1,1021,,2K,A2,core_verbs,1
275,"verão","verão","лето",,,noun,build:pilot_ptpt_001_pilot_safe,0,1024,,2K,A2,"verão",0
276,esquerda,esquerda,"левый",,,noun,build:pilot_ptpt_001_pilot_safe,0,1028,,2K,A2,esquerda,0
277,conjunto,"Что значит это слово?

conjunto","множество",,,noun,build:pilot_ptpt_001_pilot_safe,1,1044,,2K,A2,conjunto,0
278,fernando,fernando,"фердинанд",,,noun,build:pilot_ptpt_001_pilot_safe,0,1046,,2K,A2,fernando,0
279,fome,"Что значит это слово?

fome","голод",,,noun,build:pilot_ptpt_001_pilot_safe,1,1047,,2K,A2,fome,0
280,leste,"Что значит это слово?

leste","восток",,,noun,build:pilot_ptpt_001_pilot_safe,1,1051,,2K,A2,leste,0
281,matar,"Что значит это слово?

matar","убивать",,,verb,build:pilot_ptpt_001_pilot_safe,1,1053,,2K,A2,matar,0
282,meia,"Что значит это слово?

meia","носок",,,noun,build:pilot_ptpt_001_pilot_safe,1,1054,,2K,A2,meia,0
283,parque,"Что значит это слово?

parque","парк",,,noun,build:pilot_ptpt_001_pilot_safe,1,1055,,2K,A2,parque,0
284,"reunião","Что значит это слово?

reunião","воссоединение",,,noun,build:pilot_ptpt_001_pilot_safe,1,1057,,2K,A2,"reunião",0
285,sonho,sonho,"сон",,,noun,build:pilot_ptpt_001_pilot_safe,0,1058,,2K,A2,sonho,0
286,transporte,"Что значит это слово?

transporte","перевозка",,,noun,build:pilot_ptpt_001_pilot_safe,1,1060,,2K,A2,transporte,0
287,cor,cor,"цвет",,,noun,build:pilot_ptpt_001_pilot_safe,0,1065,,2K,A2,cor,0
288,culpa,culpa,"вина",,,noun,build:pilot_ptpt_001_pilot_safe,0,1066,,2K,A2,culpa,0
289,dado,"Что значит это слово?

dado","кость",,,noun,build:pilot_ptpt_001_pilot_safe,1,1067,,2K,A2,dado,0
290,emprego,"Что значит это слово?

emprego","работа",,,noun,build:pilot_ptpt_001_pilot_safe,1,1071,,2K,A2,work_employment,0
291,"operação","operação","операция",,,noun,build:pilot_ptpt_001_pilot_safe,0,1081,,2K,A2,"operação",0
292,risco,risco,"риск",,,noun,build:pilot_ptpt_001_pilot_safe,0,1084,,2K,A2,risco,0
293,beleza,beleza,"красота",,,noun,build:pilot_ptpt_001_pilot_safe,0,1091,,2K,A2,beleza,0
294,"século","século","век",,,noun,build:pilot_ptpt_001_pilot_safe,0,1102,,2K,A2,"século",0
295,cinema,cinema,"кино",,,noun,build:pilot_ptpt_001_pilot_safe,0,1111,,2K,A2,cinema,0
296,classe,"Что значит это слово?

classe","класс",,,noun,build:pilot_ptpt_001_pilot_safe,1,1112,,2K,A2,classe,0
297,entrevista,entrevista,"беседа",,,noun,build:pilot_ptpt_001_pilot_safe,0,1115,,2K,A2,food_daily,0
299,pedido,"Что значит это слово?

pedido","приказ",,,noun,build:pilot_ptpt_001_pilot_safe,1,1126,,2K,A2,pedido,0
300,sangue,"Что значит это слово?

sangue","кровь",,,noun,build:pilot_ptpt_001_pilot_safe,1,1131,,2K,A2,sangue,0
301,sede,"Что значит это слово?

sede","жажда",,,noun,build:pilot_ptpt_001_pilot_safe,1,1132,,2K,A2,sede,0
302,som,"Что значит это слово?

som","звук",,,noun,build:pilot_ptpt_001_pilot_safe,1,1134,,2K,A2,som,0
303,"administração","administração","правление",,,noun,build:pilot_ptpt_001_pilot_safe,0,1135,,2K,A2,"administração",0
304,cena,"Что значит это слово?

cena","сцена",,,noun,build:pilot_ptpt_001_pilot_safe,1,1139,,2K,A2,shopping_money,0
305,"função","função","функция",,,noun,build:pilot_ptpt_001_pilot_safe,0,1146,,2K,A2,"função",0
306,membro,"Что значит это слово?

membro","член",,,noun,build:pilot_ptpt_001_pilot_safe,1,1148,,2K,A2,membro,0
307,"pressão","pressão","давление",,,noun,build:pilot_ptpt_001_pilot_safe,0,1151,,2K,A2,"pressão",0
308,procura,"Что значит это слово?

procura","поиск",,,noun,build:pilot_ptpt_001_pilot_safe,1,1152,,2K,A2,procura,0
309,andar,"Что значит это слово?

andar","ходить",,,verb,build:pilot_ptpt_001_pilot_safe,1,1159,,2K,A2,motion_basic,0
310,crise,"Что значит это слово?

crise","кризис",,,noun,build:pilot_ptpt_001_pilot_safe,0,1162,,2K,A2,crise,0
311,"céu","céu","небо",,,noun,build:pilot_ptpt_001_pilot_safe,0,1163,,2K,A2,"céu",0
313,evitar,"Что значит это слово?

evitar","избегать",,,verb,build:pilot_ptpt_001_pilot_safe,1,1168,,2K,A2,evitar,0
314,guarda,"Что значит это слово?

guarda","сторож",,,noun,build:pilot_ptpt_001_pilot_safe,1,1169,,2K,A2,guarda,0
315,"indústria","indústria","индустрия",,,noun,build:pilot_ptpt_001_pilot_safe,0,1171,,2K,A2,"indústria",0
316,sinal,sinal,"сигнал",,,noun,build:pilot_ptpt_001_pilot_safe,0,1179,,2K,A2,sinal,0
318,deputado,deputado,"депутат",,,noun,build:pilot_ptpt_001_pilot_safe,0,1188,,2K,A2,deputado,0
319,estrada,"Что значит это слово?

estrada","шоссе",,,noun,build:pilot_ptpt_001_pilot_safe,1,1192,,2K,A2,transport_mobility,0
320,festival,festival,"фестиваль",,,noun,build:pilot_ptpt_001_pilot_safe,0,1193,,2K,A2,festival,0
321,marido,"Что значит это слово?

marido","муж",,,noun,build:pilot_ptpt_001_pilot_safe,1,1197,,2K,A2,marido,0
322,rosto,"Что значит это слово?

rosto","лицо",,,noun,build:pilot_ptpt_001_pilot_safe,1,1199,,2K,A2,rosto,0
323,"saída","Что значит это слово?

saída","выход",,,noun,build:pilot_ptpt_001_pilot_safe,1,1201,,2K,A2,"saída",0
324,alma,"Что значит это слово?

alma","душа",,,noun,build:pilot_ptpt_001_pilot_safe,1,1205,,2K,A2,alma,0
325,caixa,"Что значит это слово?

caixa","ящик",,,noun,build:pilot_ptpt_001_pilot_safe,1,1208,,2K,A2,caixa,0
326,erro,"Что значит это слово?

erro","ошибка",,,noun,build:pilot_ptpt_001_pilot_safe,1,1209,,2K,A2,erro,0
327,"esperança","esperança","надежда",,,noun,build:pilot_ptpt_001_pilot_safe,0,1210,,2K,A2,"esperança",0
328,"lançamento","lançamento","выпуск",,,noun,build:pilot_ptpt_001_pilot_safe,0,1215,,2K,A2,"lançamento",0
329,"praça","praça","площадь",,,noun,build:pilot_ptpt_001_pilot_safe,0,1223,,2K,A2,"praça",0
330,rainha,"Что значит это слово?

rainha","королева",,,noun,build:pilot_ptpt_001_pilot_safe,1,1226,,2K,A2,rainha,0
331,"território","território","территория",,,noun,build:pilot_ptpt_001_pilot_safe,0,1229,,2K,A2,"território",0
332,bola,bola,"мяч",,,noun,build:pilot_ptpt_001_pilot_safe,0,1235,,2K,A2,bola,0
333,general,general,"генерал",,,noun,build:pilot_ptpt_001_pilot_safe,0,1240,,2K,A2,general,0
334,hotel,"Что значит это слово?

hotel","гостиница",,,noun,build:pilot_ptpt_001_pilot_safe,1,1241,,2K,A2,hotel,0
335,lixo,"Что значит это слово?

lixo","мусор",,,noun,build:pilot_ptpt_001_pilot_safe,1,1246,,2K,A2,lixo,0
336,"memória","Что значит это слово?

memória","память",,,noun,build:pilot_ptpt_001_pilot_safe,1,1249,,2K,A2,"memória",0
337,olho,olho,"око",,,noun,build:pilot_ptpt_001_pilot_safe,0,1251,,2K,A2,health_body,0
338,"relatório","Что значит это слово?

relatório","отчёт",,,noun,build:pilot_ptpt_001_pilot_safe,1,1258,,2K,A2,"relatório",0
339,telefone,telefone,"телефон",,,noun,build:pilot_ptpt_001_pilot_safe,0,1260,,2K,A2,telefone,0
340,trazer,"Что значит это слово?

trazer","принести",,,verb,build:pilot_ptpt_001_pilot_safe,1,1263,,2K,A2,motion_basic,1
341,troca,"Что значит это слово?

troca","обмен",,,noun,build:pilot_ptpt_001_pilot_safe,1,1264,,2K,A2,troca,0
342,"análise","Что значит это слово?

análise","обзор",,,noun,build:pilot_ptpt_001_pilot_safe,1,1268,,2K,A2,"análise",0
343,argentina,argentina,"аргентина",,,noun,build:pilot_ptpt_001_pilot_safe,0,1269,,2K,A2,argentina,0
344,chance,"Что значит это слово?

chance","шанс",,,noun,build:pilot_ptpt_001_pilot_safe,1,1271,,2K,A2,chance,0
345,"ciência","ciência","наука",,,noun,build:pilot_ptpt_001_pilot_safe,0,1272,,2K,A2,"ciência",0
346,destino,"Что значит это слово?

destino","судьба",,,noun,build:pilot_ptpt_001_pilot_safe,1,1277,,2K,A2,destino,0
347,"doença","doença","болезнь",,,noun,build:pilot_ptpt_001_pilot_safe,0,1279,,2K,A2,"doença",0
348,jogador,jogador,"игрок",,,noun,build:pilot_ptpt_001_pilot_safe,0,1285,,2K,A2,jogador,0
349,loja,loja,"магазин",,,noun,build:pilot_ptpt_001_pilot_safe,0,1287,,2K,A2,shopping_money,0
351,planeta,"Что значит это слово?

planeta","планета",,,noun,build:pilot_ptpt_001_pilot_safe,0,1291,,2K,A2,planeta,0
352,vice,vice,"вице",,,noun,build:pilot_ptpt_001_pilot_safe,0,1298,,2K,A2,vice,0
353,acidente,"Что значит это слово?

acidente","авария",,,noun,build:pilot_ptpt_001_pilot_safe,1,1301,,2K,A2,acidente,0
354,francisco,"Что значит это слово?

francisco","франциск",,,noun,build:pilot_ptpt_001_pilot_safe,1,1311,,2K,A2,francisco,0
356,categoria,categoria,"категория",,,noun,build:pilot_ptpt_001_pilot_safe,0,1328,,2K,A2,categoria,0
357,chave,"Что значит это слово?

chave","ключ",,,noun,build:pilot_ptpt_001_pilot_safe,1,1329,,2K,A2,chave,0
358,computador,computador,"компьютер",,,noun,build:pilot_ptpt_001_pilot_safe,0,1330,,2K,A2,computador,0
359,"distância","distância","расстояние",,,noun,build:pilot_ptpt_001_pilot_safe,0,1332,,2K,A2,"distância",0
360,"episódio","Что значит это слово?

episódio","эпизод",,,noun,build:pilot_ptpt_001_pilot_safe,1,1333,,2K,A2,"episódio",0
361,"espécie","espécie","вид",,,noun,build:pilot_ptpt_001_pilot_safe,0,1334,,2K,A2,"espécie",0
362,"vítima","Что значит это слово?

vítima","жертва",,,noun,build:pilot_ptpt_001_pilot_safe,1,1350,,2K,A2,"vítima",0
363,carnaval,carnaval,"карнавал",,,noun,build:pilot_ptpt_001_pilot_safe,0,1353,,2K,A2,carnaval,0
365,"constituição","constituição","конституция",,,noun,build:pilot_ptpt_001_pilot_safe,0,1355,,2K,A2,"constituição",0
366,contrato,"Что значит это слово?

contrato","договор",,,noun,build:pilot_ptpt_001_pilot_safe,1,1356,,2K,A2,contrato,0
367,"dúvida","Что значит это слово?

dúvida","сомнение",,,noun,build:pilot_ptpt_001_pilot_safe,1,1358,,2K,A2,"dúvida",0
368,juiz,"Что значит это слово?

juiz","судья",,,noun,build:pilot_ptpt_001_pilot_safe,1,1362,,2K,A2,juiz,0
369,mesa,"Что значит это слово?

mesa","стол",,,noun,build:pilot_ptpt_001_pilot_safe,1,1364,,2K,A2,mesa,0
372,quantidade,quantidade,"количество",,,noun,build:pilot_ptpt_001_pilot_safe,0,1371,,2K,A2,quantidade,0
373,roupa,"Что значит это слово?

roupa","костюм",,,noun,build:pilot_ptpt_001_pilot_safe,1,1372,,2K,A2,roupa,0
375,"solução","solução","раствор",,,noun,build:pilot_ptpt_001_pilot_safe,0,1374,,2K,A2,"solução",0
376,advogado,"Что значит это слово?

advogado","адвокат",,,noun,build:pilot_ptpt_001_pilot_safe,1,1377,,2K,A2,advogado,0
377,batalha,batalha,"бой",,,noun,build:pilot_ptpt_001_pilot_safe,0,1382,,2K,A2,batalha,0
378,"comércio","Что значит это слово?

comércio","торговля",,,noun,build:pilot_ptpt_001_pilot_safe,1,1385,,2K,A2,"comércio",0
379,eduardo,"Что значит это слово?

eduardo","эдуард",,,noun,build:pilot_ptpt_001_pilot_safe,1,1391,,2K,A2,eduardo,0
380,face,face,ru,,,noun,build:pilot_ptpt_001_pilot_safe,0,1395,,2K,A2,face,0
381,"física","física","физика",,,noun,build:pilot_ptpt_001_pilot_safe,0,1399,,2K,A2,"física",0
382,"graça","Что значит это слово?

graça","помилование",,,noun,build:pilot_ptpt_001_pilot_safe,1,1400,,2K,A2,"graça",0
383,seguro,"Что значит это слово?

seguro","страхование",,,noun,build:pilot_ptpt_001_pilot_safe,1,1410,,2K,A2,seguro,0
384,"silêncio","Что значит это слово?

silêncio","тишина",,,noun,build:pilot_ptpt_001_pilot_safe,1,1411,,2K,A2,"silêncio",0
385,teste,teste,"тест",,,noun,build:pilot_ptpt_001_pilot_safe,0,1412,,2K,A2,teste,0
387,"violência","violência","брутальность",,,noun,build:pilot_ptpt_001_pilot_safe,0,1414,,2K,A2,"violência",0
388,voto,voto,"голос",,,noun,build:pilot_ptpt_001_pilot_safe,0,1415,,2K,A2,voto,0
389,procurar,"Что значит это слово?

procurar","искать",,,verb,build:pilot_ptpt_001_pilot_safe,1,1444,,2K,A2,procurar,0
390,artista,artista,"артист",,,noun,build:pilot_ptpt_001_pilot_safe,0,1455,,2K,A2,artista,0
391,atividade,atividade,"активность",,,noun,build:pilot_ptpt_001_pilot_safe,0,1458,,2K,A2,atividade,0
392,"dança","dança","танец",,,noun,build:pilot_ptpt_001_pilot_safe,0,1462,,2K,A2,"dança",0
393,explicar,"Что значит это слово?

explicar","объяснить",,,verb,build:pilot_ptpt_001_pilot_safe,1,1464,,2K,A2,explicar,0
396,resolver,"Что значит это слово?

resolver","решить",,,verb,build:pilot_ptpt_001_pilot_safe,1,1476,,2K,A2,resolver,1
397,tiro,"Что значит это слово?

tiro","выстрел",,,noun,build:pilot_ptpt_001_pilot_safe,1,1480,,2K,A2,tiro,0
398,velocidade,velocidade,"скорость",,,noun,build:pilot_ptpt_001_pilot_safe,0,1482,,2K,A2,velocidade,0
399,foco,"Что значит это слово?

foco","фокус",,,noun,build:pilot_ptpt_001_pilot_safe,1,1491,,2K,A2,foco,0
400,jardim,"Что значит это слово?

jardim","сад",,,noun,build:pilot_ptpt_001_pilot_safe,1,1495,,2K,A2,jardim,0
401,melhorar,"Что значит это слово?

melhorar","улучшать",,,verb,build:pilot_ptpt_001_pilot_safe,1,1498,,2K,A2,melhorar,0
402,nove,nove,"девять",,,noun,build:pilot_ptpt_001_pilot_safe,0,1500,,2K,A2,nove,0
403,"opção","opção","вариант",,,noun,build:pilot_ptpt_001_pilot_safe,0,1501,,2K,B1,"opção",0
404,passagem,"Что значит это слово?

passagem","билет",,,noun,build:pilot_ptpt_001_pilot_safe,1,1502,,2K,B1,passagem,0
405,"príncipe","Что значит это слово?

príncipe","принц",,,noun,build:pilot_ptpt_001_pilot_safe,1,1505,,2K,B1,"príncipe",0
407,regime,"Что значит это слово?

regime","режим",,,noun,build:pilot_ptpt_001_pilot_safe,1,1507,,2K,B1,regime,0
408,beber,beber,"пить",,,verb,build:pilot_ptpt_001_pilot_safe,1,1521,,2K,B1,food_daily,1
409,clima,"Что значит это слово?

clima","климат",,,noun,build:pilot_ptpt_001_pilot_safe,1,1525,,2K,B1,clima,0
410,conceito,"Что значит это слово?

conceito","концепт",,,noun,build:pilot_ptpt_001_pilot_safe,1,1527,,2K,B1,conceito,0
412,espanhol,"Что значит это слово?

espanhol","испанский язык",,,noun,build:pilot_ptpt_001_pilot_safe,1,1534,,2K,B1,espanhol,0
413,jornalista,jornalista,"журналист",,,noun,build:pilot_ptpt_001_pilot_safe,0,1539,,2K,B1,jornalista,0
414,peso,peso,"вес",,,noun,build:pilot_ptpt_001_pilot_safe,0,1549,,2K,B1,peso,0
415,rosa,"Что значит это слово?

rosa","роза",,,noun,build:pilot_ptpt_001_pilot_safe,1,1551,,2K,B1,rosa,0
416,"usuário","usuário","участник",,,noun,build:pilot_ptpt_001_pilot_safe,0,1554,,2K,B1,time_basic,0
417,chuva,"Что значит это слово?

chuva","дождь",,,noun,build:pilot_ptpt_001_pilot_safe,1,1563,,2K,B1,chuva,0
418,jorge,"Что значит это слово?

jorge","георгий",,,noun,build:pilot_ptpt_001_pilot_safe,1,1574,,2K,B1,jorge,0
