id,item_id,choice_text,is_correct
431415,283,"звук",0
431416,283,"парк",1
431417,283,"падение",0
431418,283,"бюро",0
431419,284,"георгий",0
431420,284,"плохой",0
431421,284,"обзор",0
431422,284,"воссоединение",1
431423,284,"шоссе",0
431424,284,"крест",0
386749,285,"восток",0
386750,285,"воссоединение",0
386751,285,"носок",0
386752,285,"парк",0
386753,285,"перевозка",0
386754,285,"сон",1
431425,286,"память",0
431426,286,"молния",0
431427,286,"молоко",0
431428,286,"сцена",0
431429,286,"перевозка",1
431430,286,"бюро",0
386767,287,"сон",0
386768,287,"работа",0
386769,287,"кость",0
386770,287,"цвет",1
386771,287,"перевозка",0
386772,287,"воссоединение",0
374179,288,"лето",0
374180,288,"вина",1
374181,288,"израиль",0
374182,288,"планета",0
374183,288,"память",0
374184,288,"экран",0
431431,289,"радость",0
431432,289,"класс",0
431433,289,"отчёт",0
431434,289,"кость",1
431435,289,"эпизод",0
431436,289,"голод",0
431437,290,"душа",0
431438,290,"билет",0
431439,290,"камень",0
431440,290,"опасность",0
431441,290,"авария",0
431442,290,"работа",1
374197,291,"молния",0
374198,291,"радость",0
374199,291,"машина",0
374200,291,"остров",0
374201,291,"операция",1
374202,291,"издание",0
374203,292,"театр",0
374204,292,"риск",1
374205,292,"здание",0
374206,292,"тишина",0
374207,292,"звезда",0
374208,292,"индия",0
374209,293,"торговля",0
374210,293,"принцесса",0
374211,293,"опасность",0
374212,293,"красота",1
374213,293,"израиль",0
374214,293,"категория",0
386791,294,"беседа",0
386792,294,"приказ",0
386793,294,"век",1
386794,294,"кино",0
386795,294,"кровь",0
386796,294,"класс",0
386797,295,"век",0
386798,295,"приказ",0
386799,295,"кино",1
386800,295,"кровь",0
386801,295,"беседа",0
386802,295,"класс",0
431455,296,"экран",0
431456,296,"здание",0
431457,296,"окно",0
431458,296,"класс",1
431459,296,"воссоединение",0
431460,296,"спина",0
386809,297,"беседа",1
386810,297,"класс",0
386811,297,"кино",0
386812,297,"кровь",0
386813,297,"век",0
386814,297,"приказ",0
431461,299,"музей",0
431462,299,"приказ",1
431463,299,"хлеб",0
431464,299,"шоссе",0
431465,299,"запад",0
431466,299,"ключ",0
431473,300,"работа",0
431474,300,"кровь",1
431475,300,"камень",0
431476,300,"страхование",0
431477,300,"билет",0
431478,300,"восток",0
431479,301,"плохой",0
431480,301,"конкурс",0
431481,301,"радость",0
431482,301,"жажда",1
431483,301,"медицина",0
431484,301,"музей",0
431485,302,"марка",0
431486,302,"принцесса",0
431487,302,"звук",1
431488,302,"тишина",0
431489,302,"франциск",0
431490,302,"здание",0
410023,303,"жажда",0
410024,303,"кровь",0
410025,303,"приказ",0
410026,303,"сцена",0
410027,303,"звук",0
410028,303,"правление",1
431497,304,"сцена",1
431498,304,"остров",0
431499,304,"альбом",0
431500,304,"страхование",0
431501,304,"ветер",0
431502,304,"авария",0
386869,305,"функция",1
386870,305,"поиск",0
386871,305,"член",0
386872,305,"сцена",0
386873,305,"правление",0
386874,305,"давление",0
431503,306,"георгий",0
431504,306,"марка",0
431505,306,"восток",0
431506,306,"член",1
431507,306,"ветер",0
431508,306,"жажда",0
410041,307,"давление",1
410042,307,"поиск",0
410043,307,"кризис",0
410044,307,"член",0
410045,307,"сцена",0
410046,307,"правление",0
434671,308,"поиск",1
434672,308,"член",0
434673,308,"кризис",0
434674,308,"сцена",0
434675,308,"сторож",0
434676,308,"звук",0
401443,309,"принести",0
401444,309,"объяснить",0
401445,309,"открывать",0
401446,309,"ходить",1
401447,309,"избегать",0
401448,309,"искать",0
431515,310,"кризис",1
431516,310,"планета",0
431517,310,"религия",0
431518,310,"крест",0
431519,310,"дождь",0
431520,310,"экран",0
386905,311,"поиск",0
386906,311,"небо",1
386907,311,"давление",0
386908,311,"кризис",0
386909,311,"сторож",0
386910,311,"член",0
401449,313,"принести",0
401450,313,"решить",0
401451,313,"избегать",1
401452,313,"объяснить",0
401453,313,"искать",0
401454,313,"поднять",0
431521,314,"сторож",1
431522,314,"рисунок",0
431523,314,"концепт",0
431524,314,"эдуард",0
431525,314,"стол",0
431526,314,"жертва",0
386929,316,"небо",0
386930,316,"сторож",0
386931,316,"муж",0
386932,316,"кризис",0
386933,316,"сигнал",1
386934,316,"шоссе",0
431533,319,"класс",0
431534,319,"сюрприз",0
431535,319,"шоссе",1
431536,319,"оружие",0
431537,319,"газ",0
431538,319,"кадр",0
374353,320,"фестиваль",1
374354,320,"разговор",0
374355,320,"остров",0
374356,320,"категория",0
374357,320,"вселенная",0
374358,320,"звезда",0
431539,321,"муж",1
431540,321,"экран",0
431541,321,"религия",0
431542,321,"письмо",0
431543,321,"полоса",0
431544,321,"эпизод",0
431545,322,"лицо",1
431546,322,"оружие",0
431547,322,"роберт",0
431548,322,"кризис",0
431549,322,"принцесса",0
431550,322,"медицина",0
431551,323,"выход",1
431552,323,"муж",0
431553,323,"фокус",0
431554,323,"оружие",0
431555,323,"опасность",0
431556,323,"шанс",0
431563,324,"академия",0
431564,324,"ошибка",0
431565,324,"роза",0
431566,324,"душа",1
431567,324,"костюм",0
431568,324,"сцена",0
431569,325,"поиск",0
431570,325,"звук",0
431571,325,"отчёт",0
431572,325,"судьба",0
431573,325,"образ",0
431574,325,"ящик",1
431575,326,"альбом",0
431576,326,"формат",0
431577,326,"обед",0
431578,326,"письмо",0
431579,326,"сторож",0
431580,326,"ошибка",1
410119,327,"ящик",0
410120,327,"лицо",0
410121,327,"ошибка",0
410122,327,"душа",0
410123,327,"выход",0
410124,327,"надежда",1
374401,328,"выпуск",1
374402,328,"батарея",0
374403,328,"судья",0
374404,328,"религия",0
374405,328,"иран",0
374406,328,"красота",0
431581,329,"молния",0
431582,329,"помилование",0
431583,329,"молоко",0
431584,329,"хлеб",0
431585,329,"площадь",1
431586,329,"набла",0
431587,330,"кость",0
431588,330,"перевозка",0
431589,330,"выход",0
431590,330,"театр",0
431591,330,"ящик",0
431592,330,"королева",1
410137,331,"гостиница",0
410138,331,"мусор",0
410139,331,"территория",1
410140,331,"королева",0
410141,331,"площадь",0
410142,331,"надежда",0
387001,332,"площадь",0
387002,332,"память",0
387003,332,"гостиница",0
387004,332,"мяч",1
387005,332,"королева",0
387006,332,"мусор",0
374431,333,"обзор",0
374432,333,"налог",0
374433,333,"генерал",1
374434,333,"жажда",0
374435,333,"журналист",0
374436,333,"камень",0
431593,334,"конкурс",0
431594,334,"поиск",0
431595,334,"роза",0
431596,334,"страхование",0
431597,334,"гостиница",1
431598,334,"эпизод",0
431611,335,"выстрел",0
431612,335,"дождь",0
431613,335,"фокус",0
431614,335,"мусор",1
431615,335,"приказ",0
431616,335,"отчёт",0
431617,336,"франциск",0
431618,336,"память",1
431619,336,"камень",0
431620,336,"жажда",0
431621,336,"десятилетие",0
431622,336,"мусор",0
387025,337,"око",1
387026,337,"гостиница",0
387027,337,"обмен",0
387028,337,"память",0
387029,337,"отчёт",0
387030,337,"мусор",0
431629,338,"кризис",0
431630,338,"мусор",0
431631,338,"билет",0
431632,338,"договор",0
431633,338,"отчёт",1
431634,338,"шоссе",0
431635,340,"принести",1
431636,340,"забыть",0
431637,340,"расти",0
431638,340,"решить",0
431639,340,"казаться",0
431640,340,"хотеть",0
431641,341,"адвокат",0
431642,341,"кость",0
431643,341,"бюро",0
431644,341,"набла",0
431645,341,"путч",0
431646,341,"обмен",1
431653,342,"судьба",0
431654,342,"обзор",1
431655,342,"авария",0
431656,342,"девочка",0
431657,342,"мясо",0
431658,342,"финиш",0
374491,343,"разговор",0
374492,343,"концепт",0
374493,343,"падение",0
374494,343,"аргентина",1
374495,343,"индустрия",0
374496,343,"костюм",0
431659,344,"сад",0
431660,344,"шанс",1
431661,344,"сомнение",0
431662,344,"торговля",0
431663,344,"судья",0
431664,344,"усилие",0
410197,345,"обмен",0
410198,345,"болезнь",0
410199,345,"судьба",0
410200,345,"шанс",0
410201,345,"наука",1
410202,345,"обзор",0
431665,346,"падение",0
431666,346,"рисунок",0
431667,346,"торговля",0
431668,346,"судьба",1
431669,346,"режим",0
431670,346,"конкурс",0
410209,347,"болезнь",1
410210,347,"судьба",0
410211,347,"обзор",0
410212,347,"шанс",0
410213,347,"магазин",0
410214,347,"наука",0
387091,348,"наука",0
387092,348,"судьба",0
387093,348,"магазин",0
387094,348,"игрок",1
387095,348,"шанс",0
387096,348,"болезнь",0
431677,351,"падение",0
431678,351,"окно",0
431679,351,"душа",0
431680,351,"планета",1
431681,351,"кухня",0
431682,351,"выстрел",0
374539,352,"вице",1
374540,352,"индия",0
374541,352,"кризис",0
374542,352,"оружие",0
374543,352,"цвет",0
374544,352,"восток",0
431695,353,"стыд",0
431696,353,"авария",1
431697,353,"площадь",0
431698,353,"письмо",0
431699,353,"остров",0
431700,353,"страхование",0
431701,354,"звезда",0
431702,354,"лес",0
431703,354,"франциск",1
431704,354,"помилование",0
431705,354,"билет",0
431706,354,"шоссе",0
410239,356,"франциск",0
410240,356,"расстояние",0
410241,356,"ключ",0
410242,356,"эпизод",0
410243,356,"категория",1
410244,356,"жертва",0
431707,357,"полоса",0
431708,357,"рисунок",0
431709,357,"эдуард",0
431710,357,"ключ",1
431711,357,"стол",0
431712,357,"объём",0
387127,358,"вид",0
387128,358,"ключ",0
387129,358,"расстояние",0
387130,358,"эпизод",0
